time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2023/09/13/14:42:07.735068,95,0,0,,0.3650389279872798,0.4423141175770852,0.2606701255506255,-0.3796198070049286,800.0,800.0,0.0
2023/09/13/14:42:07.744825,96,0,0,,0.36503928247258677,0.44231215263453777,0.26887000160305136,-0.3806677460670471,800.0,800.0,0.0
2023/09/13/14:42:07.754907,97,0,0,,0.3650338361460902,0.4423143102009614,0.2853796281970338,-0.3806677460670471,800.0,800.0,0.0
2023/09/13/14:42:07.764832,98,0,0,,0.36503801329049473,0.44231309878770203,0.2587920910933373,-0.38000911474227905,800.0,800.0,0.0
2023/09/13/14:42:07.774969,99,0,0,,0.36503635854022193,0.4423118377396525,0.2607451847421179,-0.38024696707725525,800.0,800.0,0.0
2023/09/13/14:42:07.784707,100,0,0,,0.36503858377603343,0.44231121898797304,0.26237075739089544,-0.38024696707725525,800.0,800.0,0.0
2023/09/13/14:42:07.795351,101,0,0,,0.3650388264427142,0.4423136677558672,0.263651869435315,-0.3790047764778137,800.0,800.0,0.0
2023/09/13/14:42:07.804874,102,0,0,,0.36503767007858673,0.44231138719731533,0.2696063398892634,-0.38030850887298584,800.0,800.0,0.0
2023/09/13/14:42:07.814910,103,0,0,,0.3650349300015529,0.4423118560536545,0.2984493420318285,-0.38030850887298584,800.0,800.0,0.0
2023/09/13/14:42:07.825114,104,0,0,,0.36503605711396964,0.44231292786134063,0.284998085417982,-0.3803807497024536,800.0,800.0,0.0
2023/09/13/14:42:07.834973,105,0,0,,0.36503555131777043,0.4423144241261829,0.2732875879845845,-0.38057607412338257,800.0,800.0,0.0
2023/09/13/14:42:07.845279,106,0,0,,0.3650350871457413,0.4423121257315764,0.28902766937236585,-0.38020259141921997,800.0,800.0,0.0
2023/09/13/14:42:07.855070,107,0,0,,0.3650376166710871,0.4423111346744761,0.2887257448232593,-0.3791082799434662,800.0,800.0,0.0
2023/09/13/14:42:07.865416,108,0,0,,0.36503579161512134,0.4423114850246241,0.2886532818097461,-0.37812864780426025,800.0,800.0,0.0
2023/09/13/14:42:07.874652,109,0,0,,0.3650388274145823,0.4423112213052882,0.27377447887995765,-0.3792305588722229,800.0,800.0,0.0
2023/09/13/14:42:07.884843,110,0,0,,0.36503635535672385,0.44231150114637224,0.29626562592188244,-0.379236102104187,800.0,800.0,0.0
2023/09/13/14:42:07.895087,111,0,0,,0.3650379659527123,0.4423128933393578,0.28506847429182036,-0.3792949914932251,800.0,800.0,0.0
2023/09/13/14:42:07.911263,112,0,0,,0.3650360523471487,0.4423124252705122,0.2758596421679616,-0.3800824284553528,800.0,800.0,0.0
2023/09/13/14:42:07.915896,113,0,0,,0.36503651350736444,0.4423111973616579,0.2556225687081101,-0.379555344581604,800.0,800.0,0.0
2023/09/13/14:42:07.925456,114,0,0,,0.3650357937852699,0.44231400696350753,0.2992451330692614,-0.37837839126586914,800.0,800.0,0.0
