time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.eth_p,.rem_p,.eth_f,.rem_f,.eth_k,.rem_k,.estim_eth_k,.estim_rem_k
2023/09/22/18:56:01.893006,743,0,0,,0.40758261783094174,0.45023991231905214,-1.0801699354451633,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.893654,113778,0,0,,0.40758362760522954,0.45023828266059873,-1.0782632600923103,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.903492,744,0,0,,0.4075838573999904,0.45023890086614704,-1.1190402091103226,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.904123,113779,0,0,,0.40758343693230314,0.45023803888714103,-1.119895438314345,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.913550,745,0,0,,0.4075855350166454,0.45023737222003246,-1.1314501920727522,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.914541,113780,0,0,,0.4075842995822244,0.4502383021253925,-1.1357802307973368,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.923025,746,0,0,,0.40758471576140604,0.45023975579956765,-1.1068233416599722,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.924851,113781,0,0,,0.40758471576140604,0.45023977676672766,-1.1068233416599722,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.933022,747,0,0,,0.40758347954277857,0.45023890351935625,-1.1587667086452351,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.934065,113782,0,0,,0.4075827824647747,0.45023890351935625,-1.1516663878500022,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.943053,748,0,0,,0.40758472060263845,0.45023832592074386,-1.126708113503972,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.944061,113783,0,0,,0.40758472060263845,0.4502400672809928,-1.126708113503972,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.953091,749,0,0,,0.40758320143359567,0.4502394246067496,-1.1184282695379326,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.953942,113784,0,0,,0.40758365288285375,0.45023883255149416,-1.1170103926310946,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.964010,113785,0,0,,0.40758449685785175,0.4502382072340761,-1.1191596326616393,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.964024,750,0,0,,0.40758449685785175,0.45023927012794107,-1.1191596326616393,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.972960,751,0,0,,0.4075823654379104,0.4502392513281699,-1.154263156145202,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.973808,113786,0,0,,0.40758065481202754,0.45023861858789876,-1.1445734207170224,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.983245,752,0,0,,0.4075825577826583,0.45023864331650343,-1.1278576933396423,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.983863,113787,0,0,,0.40758547619332286,0.4502400179875493,-1.1307701125366187,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.993226,753,0,0,,0.4075831402698738,0.4502396183774172,-1.1520853151353059,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:01.994522,113788,0,0,,0.40758190813939876,0.4502396183774172,-1.1472362792192698,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.003241,754,0,0,,0.40758233581606285,0.45023894122924635,-1.127337040819475,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.004053,113789,0,0,,0.4075862668147281,0.4502378498371543,-1.1301673631936535,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.012997,755,0,0,,0.40758412442771247,0.45023901321888904,-1.1643521356532456,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.013932,113790,0,0,,0.407583646690655,0.45023901321888904,-1.159567163048456,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.023698,113791,0,0,,0.40758748773561704,0.4502390206154676,-1.1122877020120423,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.024846,756,0,0,,0.40758748773561704,0.45024029399453414,-1.1122877020120423,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.032944,757,0,0,,0.4075851306383976,0.4502395488734988,-1.1183939012300776,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.034187,113792,0,0,,0.4075851306383976,0.4502394358333469,-1.1183939012300776,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.043079,758,0,0,,0.40758313220112913,0.45023935913343494,-1.1262143229828798,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.044017,113793,0,0,,0.40758426490596916,0.45023935913343494,-1.1246856147642597,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.053039,759,0,0,,0.4075842090762048,0.4502390297595854,-1.1028228252711003,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.053686,113794,0,0,,0.40758498326021425,0.45023920824800984,-1.104464239068422,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.063133,760,0,0,,0.40758321931905084,0.45023980979145617,-1.11814335864348,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.064098,113795,0,0,,0.4075845270010084,0.45024024369280613,-1.117333651359063,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.073159,761,0,0,,0.40758419935520146,0.4502392893760203,-1.1235423025394191,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.074008,113796,0,0,,0.40758407626377163,0.45023844390458134,-1.121777904538089,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.083612,762,0,0,,0.40758161388316627,0.45023955463437426,-1.1148119849664049,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.085376,113797,0,0,,0.40758136350177465,0.450239175659382,-1.1178464852798342,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.093222,763,0,0,,0.407587141303156,0.45023914311943813,-1.1333872975769084,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.093902,113798,0,0,,0.4075835085255978,0.4502384903345257,-1.1478275521586552,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.102988,764,0,0,,0.40758041931322564,0.4502388958068802,-1.1170286387688608,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.103683,113799,0,0,,0.40758262494277575,0.45023872154581074,-1.1049558447679086,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.113665,765,0,0,,0.4075827151024253,0.45023970810004754,-1.135324090391644,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.114037,113800,0,0,,0.40758300740020126,0.4502397596432016,-1.134649429677763,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.122931,766,0,0,,0.4075849099592544,0.4502379842189371,-1.1462286314865058,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.123850,113801,0,0,,0.40758474541510264,0.4502395272056128,-1.145948915392601,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.134001,767,0,0,,0.4075856156461644,0.4502379818022225,-1.1263048837395069,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.134504,113802,0,0,,0.4075856156461644,0.45023861748926597,-1.1263048837395069,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.143213,768,0,0,,0.4075824492713285,0.45023844430877297,-1.13366825177626,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.143696,113803,0,0,,0.4075828831301852,0.45023851187406405,-1.1288831644156383,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.152976,769,0,0,,0.4075845119804627,0.4502399744490518,-1.1135617101676523,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.156566,113804,0,0,,0.4075820366988274,0.4502386924195888,-1.1226130020254141,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.163641,770,0,0,,0.4075828020039824,0.45023896053870677,-1.1244590235724894,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.164185,113805,0,0,,0.40758638208261255,0.45023896369891264,-1.1304454774653152,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.173178,771,0,0,,0.40758492554458076,0.4502391988807928,-1.1374972876510991,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.174335,113806,0,0,,0.4075828648184914,0.4502391988807928,-1.1443564553360674,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.184176,113807,0,0,,0.4075817329642457,0.450240252215448,-1.1297876595305,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.185402,772,0,0,,0.4075832657813413,0.4502399084602288,-1.1275258889214317,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.193957,113808,0,0,,0.4075840762680667,0.45023993089134107,-1.1516122024028523,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.194880,773,0,0,,0.4075829644027999,0.4502388602156634,-1.150531902155944,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.202972,774,0,0,,0.40758512010243586,0.45023928572327865,-1.133151887245743,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.203824,113809,0,0,,0.40758342677442755,0.4502392702580995,-1.138429831656228,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.214487,775,0,0,,0.4075835522874209,0.4502386541385788,-1.1339182143739766,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.214499,113810,0,0,,0.4075821312587137,0.4502388477374068,-1.1272052525392349,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.223093,776,0,0,,0.40758267975194235,0.45023968110311774,-1.1288859256330148,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.224690,113811,0,0,,0.40758267975194235,0.45023968110311774,-1.1288859256330148,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.233033,777,0,0,,0.4075853345462492,0.4502392323889729,-1.1395209012779948,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.234017,113812,0,0,,0.40758283648847166,0.45023890588567717,-1.1408877466543845,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.242985,778,0,0,,0.4075844777308413,0.4502383907647899,-1.1410653094999448,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.243673,113813,0,0,,0.40758208450918976,0.45023880259762245,-1.1403796827892434,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.253049,779,0,0,,0.4075833622658789,0.450238592674228,-1.103437473432913,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.253894,113814,0,0,,0.4075820567193073,0.45024044972596416,-1.107670235990988,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.263161,780,0,0,,0.40758284946352613,0.4502385505760712,-1.120141120736716,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.264055,113815,0,0,,0.40758626315739876,0.45023924180898867,-1.1164253129885866,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.273073,781,0,0,,0.4075841390517457,0.45023955874682453,-1.099101435068659,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.273872,113816,0,0,,0.4075865032414102,0.45023955874682453,-1.1052791037941134,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.284433,782,0,0,,0.4075809543559766,0.45023928979480077,-1.1065471599900405,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.284448,113817,0,0,,0.407582265155733,0.4502393607460503,-1.09973030611181,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.293706,783,0,0,,0.40758062739072853,0.45023942561508556,-1.1088535622879339,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.294847,113818,0,0,,0.40758381451845643,0.45023968461319985,-1.107503260430452,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.304191,784,0,0,,0.4075818729190348,0.4502396279944648,-1.1324981547333783,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.304398,113819,0,0,,0.4075838297692404,0.45023811794225854,-1.131263865498481,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.312973,785,0,0,,0.4075837385670836,0.4502394857823657,-1.1207198699525993,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.313822,113820,0,0,,0.40758283090981545,0.45023847340341644,-1.1191932152975628,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.323042,786,0,0,,0.4075844161257048,0.45024018711720387,-1.1077439041311834,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.323919,113821,0,0,,0.40758281860704715,0.45023856472296037,-1.112293741495405,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.332950,787,0,0,,0.40758422395105864,0.45024011062413455,-1.1171212589214436,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.333775,113822,0,0,,0.4075825998984724,0.45024009588336883,-1.116484376520923,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.343543,788,0,0,,0.4075805093441239,0.4502388076426262,-1.1204056158055813,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.343558,113823,0,0,,0.4075821393818224,0.4502388076426262,-1.1079360239101887,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.353007,789,0,0,,0.40758461879809266,0.4502386425841379,-1.1099220623556663,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.354792,113824,0,0,,0.407582988112052,0.4502398017983096,-1.121753657798933,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.362894,790,0,0,,0.4075833820407131,0.4502387589367378,-1.105997976902976,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.364648,113825,0,0,,0.40758257677060294,0.45023864787193674,-1.1127509614541162,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.373056,791,0,0,,0.40758379419631374,0.4502403986976194,-1.1079107497375007,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.373981,113826,0,0,,0.40758379419631374,0.4502403986976194,-1.1079107497375007,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.383191,792,0,0,,0.40758301070983916,0.45023904854407937,-1.1193799175318275,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.383950,113827,0,0,,0.4075841995921771,0.45023957741998366,-1.1143001088654494,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.393011,793,0,0,,0.40758400936174627,0.45023857448146093,-1.1186596407239224,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.393691,113828,0,0,,0.4075818381104859,0.4502399481441916,-1.1161980088340508,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.403119,794,0,0,,0.4075841404374965,0.45023840969059825,-1.1255288372575754,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.404061,113829,0,0,,0.40758321686410653,0.4502391574296426,-1.132986264156679,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.412957,795,0,0,,0.40758208772613724,0.4502392807159237,-1.1620347575707468,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.414100,113830,0,0,,0.4075825107205784,0.4502401687670024,-1.1560621910918285,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.423575,796,0,0,,0.4075825981807429,0.4502386250362075,-1.1385425516509537,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.423917,113831,0,0,,0.40758430930894834,0.4502397983540336,-1.1379392139316287,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.433696,113832,0,0,,0.4075838339950986,0.4502383606704566,-1.1462847054258467,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.433875,797,0,0,,0.407585701811563,0.4502393909438245,-1.1495456271785693,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.443233,798,0,0,,0.4075834363726892,0.4502391165634544,-1.1350515023336598,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.444454,113833,0,0,,0.407584431485761,0.4502391165634544,-1.1351706445903997,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.452945,799,0,0,,0.40758366980089994,0.4502392090636492,-1.1500485337323498,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.454003,113834,0,0,,0.40758351236649343,0.4502382878683714,-1.149024564734582,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.463130,800,0,0,,0.40758187991378525,0.4502397296027152,-1.1458460166620823,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.464446,113835,0,0,,0.4075838485560243,0.4502379686276786,-1.1387334530883588,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.474565,801,0,0,,0.40758364731119767,0.4502397730818918,-1.1248234684460525,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.474826,113836,0,0,,0.4075850569001197,0.45023955643862157,-1.1295127633198434,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.482857,802,0,0,,0.40758487153490086,0.45023903145356114,-1.1383752522650532,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.483921,113837,0,0,,0.4075856329643359,0.4502395913177718,-1.1422170060844719,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.492930,803,0,0,,0.4075851850594004,0.4502382963048752,-1.110501148853603,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.494424,113838,0,0,,0.40758392467548626,0.45023936853386304,-1.1125577018980528,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.503707,804,0,0,,0.40758171439710966,0.4502400847720146,-1.1364277375922582,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.506652,113839,0,0,,0.4075848333643429,0.45023951607808776,-1.1361681854721872,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.513106,805,0,0,,0.4075847077129798,0.4502392699111376,-1.1211424323812444,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.514091,113840,0,0,,0.40758444762154983,0.450239378320619,-1.1329725787733955,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.523962,806,0,0,,0.4075832238849646,0.4502396014302079,-1.1193325469861393,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.524449,113841,0,0,,0.4075836506519335,0.4502396014302079,-1.1193932711959542,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.534179,807,0,0,,0.40758407896447413,0.45024005614161566,-1.1185938205694739,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.534644,113842,0,0,,0.40758199859398103,0.4502393367429244,-1.1256303846199693,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.543196,808,0,0,,0.4075831050969683,0.4502392409068242,-1.1245044398334827,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.543825,113843,0,0,,0.4075831050969683,0.4502381668502701,-1.1245044398334827,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.553137,809,0,0,,0.4075811125968397,0.4502393943327744,-1.136493767290323,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.554419,113844,0,0,,0.4075839142772707,0.45023948506505795,-1.1329836578071395,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.563376,810,0,0,,0.40758115165257186,0.4502400572418282,-1.12614708346728,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.563719,113845,0,0,,0.40758369331006333,0.4502409505546618,-1.1219922030079548,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.573661,811,0,0,,0.40758242170103487,0.45023868149059665,-1.1314689430402205,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.574004,113846,0,0,,0.4075842320023071,0.4502381664026225,-1.1354165457442642,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.583920,113847,0,0,,0.4075831636378215,0.45023881549337824,-1.1362302531886201,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.584140,812,0,0,,0.4075803057848574,0.4502386136668576,-1.1388517673426943,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.592993,813,0,0,,0.4075832196448763,0.4502396553331882,-1.1406184006560849,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.594076,113848,0,0,,0.4075839679585355,0.4502394465764672,-1.1357969142471875,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.603023,814,0,0,,0.407582767195383,0.4502404095090066,-1.1104804071557213,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.605438,113849,0,0,,0.4075821965604785,0.45023864201595565,-1.106058107084835,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.613684,815,0,0,,0.4075827845422293,0.450238487570936,-1.1210019003020404,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.613819,113850,0,0,,0.4075824770633663,0.4502388437450139,-1.1183309350282813,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.623118,816,0,0,,0.40758121711604745,0.4502377577668486,-1.1251807515889989,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.623867,113851,0,0,,0.4075864346757354,0.4502396933579641,-1.121990978048872,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.633711,817,0,0,,0.4075841975798728,0.4502387675969479,-1.122188682251861,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.634223,113852,0,0,,0.40758345252262135,0.4502383883370894,-1.1274468930925634,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.643034,818,0,0,,0.40758392227829776,0.4502389196701935,-1.141828960221663,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.644373,113853,0,0,,0.4075834581264454,0.4502395482451097,-1.1388018841746854,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.652904,819,0,0,,0.40758626375521734,0.45023878305896836,-1.1564439824849206,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.653991,113854,0,0,,0.4075812962095181,0.45023901815276135,-1.1620472410800455,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.662974,820,0,0,,0.4075839438786654,0.45023968270529957,-1.1130698311606098,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.663887,113855,0,0,,0.4075805507466501,0.45023926883800125,-1.1147205249867467,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.673284,821,0,0,,0.4075805267232041,0.45023914778187735,-1.1108919544922398,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.673987,113856,0,0,,0.4075829600580433,0.45023851281467253,-1.1070616783541016,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.684035,822,0,0,,0.40758528661343485,0.4502401774883384,-1.1047363616089225,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.684048,113857,0,0,,0.4075838111747724,0.4502391014309526,-1.1144892432822286,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.693995,823,0,0,,0.40758169031995484,0.45023887214441055,-1.1042292974357009,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.694689,113858,0,0,,0.4075836791896466,0.45023970170141114,-1.1029342340581212,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.703688,113859,0,0,,0.40758320327703007,0.4502384515736919,-1.1152823292867544,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.703936,824,0,0,,0.40758320327703007,0.4502384515736919,-1.1152823292867544,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.713713,113860,0,0,,0.4075826882951807,0.45023851357206945,-1.1096276856692255,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.713727,825,0,0,,0.40758202560839973,0.45023851357206945,-1.1118052386973256,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.723254,826,0,0,,0.40758329513275077,0.4502387766908255,-1.1069998774889713,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.723938,113861,0,0,,0.407583552272597,0.45023919010590974,-1.1102755681198253,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.733632,113862,0,0,,0.4075849002915393,0.4502383523409393,-1.1393478781534643,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.733807,827,0,0,,0.40758513899252014,0.45023998450134234,-1.1290807382215438,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.743253,828,0,0,,0.40758434430024454,0.45023814154510233,-1.1341642111776429,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.743675,113863,0,0,,0.40758219443619953,0.45023970831957877,-1.1349789207205947,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.753076,829,0,0,,0.40758444471287075,0.45023817767244767,-1.1264008138809067,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.753542,113864,0,0,,0.4075829051387079,0.4502394400798786,-1.132878394760558,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.763719,113865,0,0,,0.40758351899380707,0.45023880220442614,-1.1371933642950163,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.763733,830,0,0,,0.4075831766610698,0.45024029996700116,-1.142157846341702,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.772920,831,0,0,,0.40758228161351073,0.45023938764077087,-1.1250168580103475,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.773563,113866,0,0,,0.40758228161351073,0.45024037957564195,-1.1250168580103475,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.783240,832,0,0,,0.40758098474656235,0.45023914955406497,-1.1301598489923004,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.784059,113867,0,0,,0.40758408286436065,0.45023914955406497,-1.1251221293105111,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.792903,833,0,0,,0.4075800949393284,0.45023971246189354,-1.1252988593212319,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.794187,113868,0,0,,0.4075844434032964,0.45023922680606215,-1.1262006897334012,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.802961,834,0,0,,0.4075850647284816,0.450238312776013,-1.1273844303743208,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.803938,113869,0,0,,0.40758330148093874,0.45023811726633545,-1.1264027000202017,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.813324,835,0,0,,0.4075819491838061,0.4502383805087812,-1.116579045127526,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.814245,113870,0,0,,0.4075838168917712,0.4502396926298294,-1.1126783025274858,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.823966,113871,0,0,,0.4075814151511397,0.45023999977907103,-1.1078002211729008,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.823984,836,0,0,,0.40758282536342466,0.4502398020627204,-1.0921812443324335,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.832779,837,0,0,,0.407581368311275,0.4502387734558256,-1.1028992154436,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.833840,113872,0,0,,0.4075821352844169,0.45023892871781585,-1.099646036238808,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.843040,838,0,0,,0.4075812223333227,0.4502390879202406,-1.1168042411511492,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.844196,113873,0,0,,0.4075842403548849,0.4502404471785351,-1.1150809053488246,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.854448,839,0,0,,0.40758490433303396,0.45024004561779724,-1.118067016055531,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.854468,113874,0,0,,0.4075829887592608,0.4502395962745125,-1.123574591537062,0.0,800.0,800.0,0.0,0.0
2023/09/22/18:56:02.863924,840,0,0,,0.40758377774620047,0.4502399783748653,-1.1246478592680365,0.0,800.0,800.0,0.0,0.0
