2023/09/13/15:38:27.951504,5114,0,0,,0.40072457,0.45313197,-0.0849012,-0.003808,800,800,0
2023/09/13/15:38:27.961107,5115,0,0,,0.40072527,0.45313342,-0.0705559,-0.003264,800,800,0
2023/09/13/15:38:27.971002,5116,0,0,,0.4007252,0.45313318,-0.0833845,-0.0025382,800,800,0
2023/09/13/15:38:27.980913,5117,0,0,,0.4007254,0.45313303,-0.0699174,-0.0017469,800,800,0
2023/09/13/15:38:27.991421,5118,0,0,,0.40072067,0.45313429,-0.0702319,-0.0009708,800,800,0
2023/09/13/15:38:28.000996,5119,0,0,,0.40072242,0.45313371,-0.0705931,-0.0012383,800,800,0
2023/09/13/15:38:28.011769,5120,0,0,,0.40072368,0.45313359,-0.078996,-0.0023942,800,800,0
2023/09/13/15:38:28.021282,5121,0,0,,0.40072174,0.45313372,-0.050466,-0.002825,800,800,0
2023/09/13/15:38:28.031046,5122,0,0,,0.40072428,0.4531336,-0.017775,-0.0033877,800,800,0
2023/09/13/15:38:28.041170,5123,0,0,,0.40072498,0.45313403,-0.0384702,-0.0041823,800,800,0
2023/09/13/15:38:28.051427,5124,0,0,,0.40072585,0.45313323,-0.0337498,-0.0044513,800,800,0
2023/09/13/15:38:28.061032,5125,0,0,,0.40072696,0.4531335,-0.0706349,-0.0036833,800,800,0
2023/09/13/15:38:28.070934,5126,0,0,,0.40072723,0.45313196,-0.0946529,-0.0032759,800,800,0
2023/09/13/15:38:28.082260,5127,0,0,,0.40072846,0.45313347,-0.1221419,-0.0044842,800,800,0
2023/09/13/15:38:28.091303,5128,0,0,,0.40072966,0.45313299,-0.139007,-0.003963,800,800,0
2023/09/13/15:38:28.100919,5129,0,0,,0.40072635,0.45313466,-0.1735025,-0.0051548,800,800,0
2023/09/13/15:38:28.111395,5130,0,0,,0.40072435,0.45313285,-0.153772,-0.0043044,800,800,0
2023/09/13/15:38:28.121168,5131,0,0,,0.40072423,0.4531338,-0.1546731,-0.0049865,800,800,0
2023/09/13/15:38:28.131541,5132,0,0,,0.4007246,0.45313367,-0.116147,-0.003885,800,800,0
2023/09/13/15:38:28.140903,5133,0,0,,0.40071935,0.45313391,-0.1092933,-0.0038307,800,800,0
2023/09/13/15:38:28.151311,5134,0,0,,0.40072123,0.45313299,-0.0795667,-0.0021913,800,800,0
2023/09/13/15:38:28.161391,5135,0,0,,0.40072082,0.45313256,-0.0270122,-0.0035725,800,800,0
2023/09/13/15:38:28.171085,5136,0,0,,0.40072153,0.45313255,0.00790798,-0.0032728,800,800,0
2023/09/13/15:38:28.181903,5137,0,0,,0.40072255,0.45313262,0.03171462,-0.0025399,800,800,0
2023/09/13/15:38:28.191447,5138,0,0,,0.40072653,0.4531329,0.01196617,-0.0020039,800,800,0
2023/09/13/15:38:28.201428,5139,0,0,,0.40072344,0.45313331,0.00422025,-0.0024014,800,800,0
2023/09/13/15:38:28.211236,5140,0,0,,0.40072584,0.45313313,-0.0222524,-0.001785,800,800,0
2023/09/13/15:38:28.220942,5141,0,0,,0.40072481,0.45313261,-0.0686423,-0.0012872,800,800,0
2023/09/13/15:38:28.230903,5142,0,0,,0.40072771,0.45313283,-0.0965573,-0.0018008,800,800,0
2023/09/13/15:38:28.241282,5143,0,0,,0.40072733,0.453133,-0.0722333,-0.0024929,800,800,0
2023/09/13/15:38:28.251173,5144,0,0,,0.40072635,0.45313279,-0.1111246,-0.0026777,800,800,0
2023/09/13/15:38:28.261316,5145,0,0,,0.40072699,0.45313304,-0.1335072,-0.0032876,800,800,0
2023/09/13/15:38:28.271319,5146,0,0,,0.40072346,0.45313238,-0.1116851,-0.0030038,800,800,0
2023/09/13/15:38:28.282469,5147,0,0,,0.40072364,0.45313273,-0.1119633,-0.0032089,800,800,0
2023/09/13/15:38:28.291419,5148,0,0,,0.40072401,0.45313378,-0.1213062,-0.0037675,800,800,0
2023/09/13/15:38:28.300893,5149,0,0,,0.40072619,0.45313244,-0.1135986,-0.004674,800,800,0
2023/09/13/15:38:28.311479,5150,0,0,,0.40072552,0.45313215,-0.1023193,-0.0042253,800,800,0
2023/09/13/15:38:28.321377,5151,0,0,,0.40072382,0.4531334,-0.0887876,-0.0051186,800,800,0
2023/09/13/15:38:28.331264,5152,0,0,,0.40072546,0.45313302,-0.1011411,-0.0046451,800,800,0
2023/09/13/15:38:28.341172,5153,0,0,,0.40072467,0.4531336,-0.0766834,-0.0033603,800,800,0
2023/09/13/15:38:28.351712,5154,0,0,,0.40072345,0.45313298,-0.0535854,-0.0027487,800,800,0
2023/09/13/15:38:28.361227,5155,0,0,,0.40072348,0.45313311,-0.0582227,-0.0027144,800,800,0
2023/09/13/15:38:28.371019,5156,0,0,,0.40072111,0.45313316,-0.0730144,-0.0023155,800,800,0
2023/09/13/15:38:28.381005,5157,0,0,,0.40072555,0.45313293,-0.0645733,-0.0035508,800,800,0
2023/09/13/15:38:28.391079,5158,0,0,,0.40072666,0.45313307,-0.0765943,-0.0044913,800,800,0
2023/09/13/15:38:28.401005,5159,0,0,,0.40072662,0.45313303,-0.0782335,-0.0039883,800,800,0
2023/09/13/15:38:28.411382,5160,0,0,,0.40072768,0.45313252,-0.0899502,-0.0050268,800,800,0
2023/09/13/15:38:28.420899,5161,0,0,,0.40072672,0.45313369,-0.1234826,-0.0050356,800,800,0
2023/09/13/15:38:28.431315,5162,0,0,,0.4007281,0.45313294,-0.1420692,-0.0047603,800,800,0
2023/09/13/15:38:28.441334,5163,0,0,,0.40072716,0.4531332,-0.1330148,-0.0034699,800,800,0
2023/09/13/15:38:28.451485,5164,0,0,,0.40072471,0.45313321,-0.1567721,-0.003438,800,800,0
2023/09/13/15:38:28.461463,5165,0,0,,0.40072628,0.45313493,-0.1517157,-0.002018,800,800,0
2023/09/13/15:38:28.471556,5166,0,0,,0.40072355,0.45313282,-0.1342193,-0.0018668,800,800,0
2023/09/13/15:38:28.481236,5167,0,0,,0.40071979,0.45313346,-0.081255,-0.0007048,800,800,0
2023/09/13/15:38:28.491393,5168,0,0,,0.40071915,0.45313302,-0.0635757,-0.0023613,800,800,0
2023/09/13/15:38:28.500973,5169,0,0,,0.40071789,0.45313344,-0.0783189,-0.00196,800,800,0
2023/09/13/15:38:28.511407,5170,0,0,,0.40071666,0.45313347,-0.0356014,-0.0025425,800,800,0
2023/09/13/15:38:28.521296,5171,0,0,,0.40072044,0.45313324,-0.0006173,-0.0023468,800,800,0
2023/09/13/15:38:28.531287,5172,0,0,,0.40072048,0.45313246,-0.0179276,-0.0025864,800,800,0
2023/09/13/15:38:28.541235,5173,0,0,,0.40072107,0.45313258,-0.0185091,-0.0018961,800,800,0
2023/09/13/15:38:28.551400,5174,0,0,,0.40072491,0.45313338,-0.0197973,-0.0016801,800,800,0
2023/09/13/15:38:28.561691,5175,0,0,,0.40072461,0.45313318,-0.0491797,-0.0001276,800,800,0
2023/09/13/15:38:28.570936,5176,0,0,,0.40072661,0.45313342,-0.0868259,0.000211,800,800,0
2023/09/13/15:38:28.581367,5177,0,0,,0.40072367,0.45313362,-0.0981193,0.00012612,800,800,0
2023/09/13/15:38:28.590934,5178,0,0,,0.40072267,0.45313241,-0.1275164,-0.0006971,800,800,0
2023/09/13/15:38:28.600985,5179,0,0,,0.4007218,0.45313343,-0.1145854,-0.0011599,800,800,0
2023/09/13/15:38:28.611071,5180,0,0,,0.40072121,0.45313233,-0.1287482,-0.0019708,800,800,0
2023/09/13/15:38:28.621592,5181,0,0,,0.40071997,0.45313219,-0.1062399,-0.002619,800,800,0
2023/09/13/15:38:28.631428,5182,0,0,,0.40071995,0.45313331,-0.1303007,-0.003123,800,800,0
2023/09/13/15:38:28.641630,5183,0,0,,0.40072137,0.4531343,-0.103665,-0.0025682,800,800,0
2023/09/13/15:38:28.651219,5184,0,0,,0.40072001,0.45313287,-0.0857147,-0.0023613,800,800,0
2023/09/13/15:38:28.661090,5185,0,0,,0.40072114,0.45313256,-0.1037593,-0.003581,800,800,0
2023/09/13/15:38:28.671386,5186,0,0,,0.40072366,0.45313332,-0.1064583,-0.0039818,800,800,0
2023/09/13/15:38:28.681697,5187,0,0,,0.4007247,0.45313226,-0.1225453,-0.0034654,800,800,0
2023/09/13/15:38:28.692062,5188,0,0,,0.40072483,0.45313471,-0.1064226,-0.0045559,800,800,0
2023/09/13/15:38:28.701104,5189,0,0,,0.40072462,0.45313409,-0.1350505,-0.0046802,800,800,0
2023/09/13/15:38:28.711557,5190,0,0,,0.40072607,0.45313268,-0.159358,-0.0034654,800,800,0
2023/09/13/15:38:28.721226,5191,0,0,,0.40072293,0.45313389,-0.1563898,-0.0040617,800,800,0
2023/09/13/15:38:28.730916,5192,0,0,,0.40072346,0.45313346,-0.1749155,-0.0042069,800,800,0
2023/09/13/15:38:28.741003,5193,0,0,,0.40072159,0.45313348,-0.1540843,-0.0028226,800,800,0
2023/09/13/15:38:28.751502,5194,0,0,,0.40072509,0.45313241,-0.1511317,-0.0031443,800,800,0
2023/09/13/15:38:28.761263,5195,0,0,,0.40072394,0.45313343,-0.1227877,-0.0039434,800,800,0
2023/09/13/15:38:28.771409,5196,0,0,,0.40072344,0.45313268,-0.1154371,-0.0031385,800,800,0
2023/09/13/15:38:28.781003,5197,0,0,,0.4007228,0.45313337,-0.1270036,-0.0028605,800,800,0
2023/09/13/15:38:28.791640,5198,0,0,,0.40072217,0.45313367,-0.1084706,-0.0030067,800,800,0
2023/09/13/15:38:28.801533,5199,0,0,,0.40072432,0.4531336,-0.1067639,-0.0032043,800,800,0
2023/09/13/15:38:28.811404,5200,0,0,,0.40072298,0.45313331,-0.1191487,-0.0029895,800,800,0
2023/09/13/15:38:28.821266,5201,0,0,,0.40072206,0.45313305,-0.1531939,-0.0027602,800,800,0
2023/09/13/15:38:28.831375,5202,0,0,,0.40072251,0.45313215,-0.1621811,-0.0028033,800,800,0
2023/09/13/15:38:28.841218,5203,0,0,,0.4007238,0.45313153,-0.1526079,-0.0029075,800,800,0
2023/09/13/15:38:28.851542,5204,0,0,,0.4007232,0.45313385,-0.1429903,-0.0013232,800,800,0
2023/09/13/15:38:28.861013,5205,0,0,,0.40072237,0.45313292,-0.1495521,-0.0018609,800,800,0
2023/09/13/15:38:28.871161,5206,0,0,,0.40071941,0.45313333,-0.1223388,-0.002511,800,800,0
2023/09/13/15:38:28.881055,5207,0,0,,0.40072437,0.45313379,-0.1330228,-0.0029578,800,800,0
2023/09/13/15:38:28.891105,5208,0,0,,0.40072213,0.45313333,-0.1333073,-0.0030248,800,800,0
2023/09/13/15:38:28.901206,5209,0,0,,0.40072026,0.45313413,-0.11547,-0.0042069,800,800,0
2023/09/13/15:38:28.910983,5210,0,0,,0.40072503,0.45313335,-0.1285722,-0.0034373,800,800,0
2023/09/13/15:38:28.921066,5211,0,0,,0.40072148,0.45313422,-0.1388041,-0.0033262,800,800,0
2023/09/13/15:38:28.930915,5212,0,0,,0.40072382,0.45313354,-0.1494108,-0.002203,800,800,0
2023/09/13/15:38:28.941657,5213,0,0,,0.4007216,0.45313288,-0.1326549,-0.0015771,800,800,0
2023/09/13/15:38:28.951606,5214,0,0,,0.40072512,0.45313266,-0.1302491,-0.001307,800,800,0
2023/09/13/15:38:28.961291,5215,0,0,,0.40071866,0.45313131,-0.1362395,-0.0015762,800,800,0
2023/09/13/15:38:28.971430,5216,0,0,,0.40072273,0.45313253,-0.1253105,-0.001754,800,800,0
2023/09/13/15:38:28.982810,5217,0,0,,0.40072315,0.45313321,-0.1593123,-0.0020647,800,800,0
2023/09/13/15:38:28.990911,5218,0,0,,0.4007238,0.45313262,-0.1548534,-0.0015984,800,800,0
2023/09/13/15:38:29.001397,5219,0,0,,0.40072314,0.45313347,-0.1630109,-0.0019455,800,800,0
2023/09/13/15:38:29.011241,5220,0,0,,0.40072511,0.45313316,-0.1623215,-0.0016901,800,800,0
2023/09/13/15:38:29.021381,5221,0,0,,0.400721,0.4531338,-0.1369989,-0.0015216,800,800,0
2023/09/13/15:38:29.031106,5222,0,0,,0.40072362,0.45313271,-0.1378777,-0.0012515,800,800,0
2023/09/13/15:38:29.041334,5223,0,0,,0.40072335,0.45313223,-0.138912,-0.0008323,800,800,0
2023/09/13/15:38:29.051192,5224,0,0,,0.40072212,0.45313232,-0.1379536,-0.0006638,800,800,0
2023/09/13/15:38:29.061332,5225,0,0,,0.400723,0.45313253,-0.1490585,6.41E-05,800,800,0
2023/09/13/15:38:29.071130,5226,0,0,,0.40072376,0.45313345,-0.1427974,0.00166869,800,800,0
2023/09/13/15:38:29.081505,5227,0,0,,0.40071894,0.45313246,-0.1393425,0.0013721,800,800,0
2023/09/13/15:38:29.090941,5228,0,0,,0.4007215,0.45313333,-0.1302932,0.00045061,800,800,0
2023/09/13/15:38:29.101368,5229,0,0,,0.40072083,0.45313395,-0.1250946,0.00034022,800,800,0
2023/09/13/15:38:29.111417,5230,0,0,,0.40072206,0.45313361,-0.1107489,9.23E-05,800,800,0
2023/09/13/15:38:29.121184,5231,0,0,,0.40072105,0.45313245,-0.103373,-0.0012238,800,800,0
2023/09/13/15:38:29.131479,5232,0,0,,0.40072224,0.45313283,-0.1091114,-0.0017095,800,800,0
2023/09/13/15:38:29.141182,5233,0,0,,0.40072418,0.45313299,-0.1029653,-0.0014219,800,800,0
2023/09/13/15:38:29.151359,5234,0,0,,0.40072377,0.45313267,-0.1084743,-0.0018079,800,800,0
2023/09/13/15:38:29.161409,5235,0,0,,0.40072293,0.45313259,-0.0998623,-0.0022881,800,800,0
2023/09/13/15:38:29.171612,5236,0,0,,0.40072279,0.45313364,-0.1430707,-0.001734,800,800,0
