2023/09/13/15:58:38.989522,22109,0,0,,0.502193236,0.396610821,3.297031947,0.021085262,10,800,0
2023/09/13/15:58:39.000131,22110,0,0,,0.502191446,0.396610207,3.313807456,0.020720959,10,800,0
2023/09/13/15:58:39.009745,22111,0,0,,0.502192458,0.396610033,3.310952844,0.021306992,10,800,0
2023/09/13/15:58:39.020106,22112,0,0,,0.502191993,0.396608886,3.30940858,0.021839857,10,800,0
2023/09/13/15:58:39.029944,22113,0,0,,0.502192095,0.396608922,3.333715372,0.02259779,10,800,0
2023/09/13/15:58:39.042527,22114,0,0,,0.502190999,0.396611377,3.269547066,0.023228884,10,800,0
2023/09/13/15:58:39.049981,22115,0,0,,0.502189031,0.396609967,3.297491538,0.023228884,10,800,0
2023/09/13/15:58:39.059870,22116,0,0,,0.502190899,0.396609467,3.291627855,0.022382498,10,800,0
2023/09/13/15:58:39.069643,22117,0,0,,0.502190385,0.396608938,3.297000855,0.023183107,10,800,0
2023/09/13/15:58:39.079742,22118,0,0,,0.502189682,0.396609052,3.290892258,0.023499966,10,800,0
2023/09/13/15:58:39.089510,22119,0,0,,0.502189807,0.39660892,3.322044538,0.024225712,10,800,0
2023/09/13/15:58:39.100357,22120,0,0,,0.502191719,0.396608794,3.31513246,0.025069952,10,800,0
2023/09/13/15:58:39.109677,22121,0,0,,0.502188613,0.396611373,3.326984699,0.024593115,10,800,0
2023/09/13/15:58:39.119613,22122,0,0,,0.502188948,0.3966094,3.340547803,0.023907423,10,800,0
2023/09/13/15:58:39.130253,22123,0,0,,0.502190397,0.396608237,3.309917141,0.02349782,10,800,0
2023/09/13/15:58:39.139780,22124,0,0,,0.502190919,0.39660686,3.340247813,0.022357702,10,800,0
2023/09/13/15:58:39.149678,22125,0,0,,0.502190301,0.396607202,3.299443007,0.021691322,10,800,0
2023/09/13/15:58:39.159559,22126,0,0,,0.502190248,0.396605593,3.322126853,0.021289349,10,800,0
2023/09/13/15:58:39.169541,22127,0,0,,0.502187456,0.396606624,3.299175049,0.020872831,10,800,0
2023/09/13/15:58:39.179955,22128,0,0,,0.502189507,0.396608063,3.296241696,0.020944595,10,800,0
2023/09/13/15:58:39.189653,22129,0,0,,0.502188994,0.396609873,3.28588418,0.021794081,10,800,0
2023/09/13/15:58:39.199716,22130,0,0,,0.502190153,0.396607942,3.298403635,0.021334171,10,800,0
2023/09/13/15:58:39.209541,22131,0,0,,0.502187953,0.39660749,3.276949538,0.021649122,10,800,0
2023/09/13/15:58:39.219758,22132,0,0,,0.502192086,0.396607418,3.320696271,0.022012472,10,800,0
2023/09/13/15:58:39.229564,22133,0,0,,0.502191455,0.396606318,3.339807281,0.022596121,10,800,0
2023/09/13/15:58:39.239631,22134,0,0,,0.502188939,0.396605727,3.331430959,0.02216506,10,800,0
2023/09/13/15:58:39.249920,22135,0,0,,0.502188807,0.396605734,3.334020777,0.020986557,10,800,0
2023/09/13/15:58:39.260780,22136,0,0,,0.502188372,0.396606969,3.326651537,0.02161026,10,800,0
2023/09/13/15:58:39.269719,22137,0,0,,0.502189552,0.396616148,3.320925596,0.021928787,10,800,0
2023/09/13/15:58:39.280040,22138,0,0,,0.502189548,0.396649374,3.309616506,0.021108389,10,800,0
2023/09/13/15:58:39.289826,22139,0,0,,0.502185985,0.39670277,3.32710577,0.021078348,10,800,0
2023/09/13/15:58:39.299683,22140,0,0,,0.502187845,0.396791265,3.312645774,0.022864103,10,800,0
2023/09/13/15:58:39.309730,22141,0,0,,0.502189831,0.396925008,3.315100175,0.022918463,10,800,0
2023/09/13/15:58:39.319948,22142,0,0,,0.502190265,0.397121933,3.349176046,0.023293734,10,800,0
2023/09/13/15:58:39.329706,22143,0,0,,0.502189256,0.397381747,3.334879453,0.024730921,10,800,0
2023/09/13/15:58:39.339694,22144,0,0,,0.502191826,0.397710585,3.36821364,0.026199102,10,800,0
2023/09/13/15:58:39.349993,22145,0,0,,0.502187777,0.398105168,3.324810899,0.026622295,10,800,0
2023/09/13/15:58:39.359899,22146,0,0,,0.502185981,0.398563092,3.345198139,0.027179956,10,800,0
2023/09/13/15:58:39.369792,22147,0,0,,0.502186995,0.399092106,3.33607563,0.027084589,10,800,0
2023/09/13/15:58:39.379934,22148,0,0,,0.502189103,0.39968761,3.325821673,0.026674509,10,800,0
2023/09/13/15:58:39.389899,22149,0,0,,0.502189382,0.400423223,3.331834465,0.027164459,10,800,0
2023/09/13/15:58:39.400684,22150,0,0,,0.502189773,0.401073941,3.304536685,0.02800703,10,800,0
2023/09/13/15:58:39.409659,22151,0,0,,0.502190512,0.401850879,3.332899865,0.028981209,10,800,0
2023/09/13/15:58:39.421606,22152,0,0,,0.502191277,0.4027768,3.305084575,0.030085802,10,800,0
2023/09/13/15:58:39.430740,22153,0,0,,0.502189442,0.403595345,3.315655594,0.03113842,10,800,0
2023/09/13/15:58:39.439603,22154,0,0,,0.502189045,0.404538936,3.315473921,0.029913187,10,800,0
2023/09/13/15:58:39.451651,22155,0,0,,0.502189834,0.405522833,3.292579629,0.028849125,10,800,0
2023/09/13/15:58:39.459527,22156,0,0,,0.502191034,0.406543997,3.304268239,0.028111458,10,800,0
2023/09/13/15:58:39.469559,22157,0,0,,0.502190141,0.407598517,3.328334184,0.025696754,10,800,0
2023/09/13/15:58:39.479553,22158,0,0,,0.502190683,0.408715649,3.313573698,0.02417779,10,800,0
2023/09/13/15:58:39.490852,22159,0,0,,0.502187113,0.409881617,3.303628409,0.023077011,10,800,0
2023/09/13/15:58:39.499627,22160,0,0,,0.502188015,0.411057368,3.298581519,0.022818565,10,800,0
2023/09/13/15:58:39.510404,22161,0,0,,0.502188303,0.412338518,3.330531105,0.02226162,10,800,0
2023/09/13/15:58:39.519879,22162,0,0,,0.502190071,0.413376466,3.330883704,0.022089958,10,800,0
2023/09/13/15:58:39.530082,22163,0,0,,0.502186627,0.414525713,3.343566721,0.023490667,10,800,0
2023/09/13/15:58:39.539642,22164,0,0,,0.502190292,0.415663065,3.325459039,0.023452759,10,800,0
2023/09/13/15:58:39.549900,22165,0,0,,0.502189139,0.416815614,3.345781452,0.022655725,10,800,0
2023/09/13/15:58:39.559566,22166,0,0,,0.502186504,0.41800778,3.3603395,0.022349119,10,800,0
2023/09/13/15:58:39.569669,22167,0,0,,0.50219033,0.419235969,3.33127857,0.021658897,10,800,0
2023/09/13/15:58:39.579793,22168,0,0,,0.502190818,0.420219414,3.320942437,0.019942045,10,800,0
2023/09/13/15:58:39.589802,22169,0,0,,0.502190179,0.421764728,3.309974307,0.020026684,10,800,0
2023/09/13/15:58:39.599789,22170,0,0,,0.502188206,0.422801796,3.312478127,0.019873142,10,800,0
2023/09/13/15:58:39.609519,22171,0,0,,0.502190458,0.423939722,3.341295747,0.021472931,10,800,0
2023/09/13/15:58:39.619579,22172,0,0,,0.502187682,0.424849612,3.347013328,0.023085356,10,800,0
2023/09/13/15:58:39.629737,22173,0,0,,0.502187806,0.426231331,3.342748578,0.023272038,10,800,0
2023/09/13/15:58:39.639585,22174,0,0,,0.50219043,0.427080836,3.346722016,0.023890257,10,800,0
2023/09/13/15:58:39.649600,22175,0,0,,0.50218708,0.428622854,3.344848457,0.024279833,10,800,0
2023/09/13/15:58:39.659662,22176,0,0,,0.502189739,0.429743672,3.351175396,0.022441864,10,800,0
2023/09/13/15:58:39.670943,22177,0,0,,0.502189628,0.430720437,3.345778818,0.02224803,10,800,0
2023/09/13/15:58:39.679800,22178,0,0,,0.502189387,0.431882598,3.326208996,0.022516251,10,800,0
2023/09/13/15:58:39.689933,22179,0,0,,0.502190398,0.432907944,3.341783267,0.022503376,10,800,0
2023/09/13/15:58:39.699801,22180,0,0,,0.502186461,0.434028874,3.386941572,0.022231817,10,800,0
2023/09/13/15:58:39.710075,22181,0,0,,0.502186213,0.43496099,3.367562929,0.022071123,10,800,0
2023/09/13/15:58:39.719504,22182,0,0,,0.502188166,0.435973577,3.363776009,0.022414923,10,800,0
2023/09/13/15:58:39.729506,22183,0,0,,0.502185804,0.436921775,3.3844121,0.021456003,10,800,0
2023/09/13/15:58:39.739527,22184,0,0,,0.502187184,0.437803961,3.407365955,0.020181179,10,800,0
2023/09/13/15:58:39.749563,22185,0,0,,0.502186353,0.438636204,3.401805555,0.020426035,10,800,0
2023/09/13/15:58:39.759499,22186,0,0,,0.502182757,0.439423538,3.405870369,0.020477533,10,800,0
2023/09/13/15:58:39.769970,22187,0,0,,0.502186479,0.440175659,3.400079606,0.020478487,10,800,0
2023/09/13/15:58:39.780680,22188,0,0,,0.502184574,0.44095477,3.418053987,0.02131176,10,800,0
2023/09/13/15:58:39.789747,22189,0,0,,0.502187335,0.441556225,3.384133446,0.021882296,10,800,0
2023/09/13/15:58:39.799747,22190,0,0,,0.50218761,0.442209308,3.419659576,0.021591902,10,800,0
2023/09/13/15:58:39.809568,22191,0,0,,0.502187223,0.442841787,3.38635097,0.021623135,10,800,0
2023/09/13/15:58:39.819632,22192,0,0,,0.502187471,0.443428699,3.44047886,0.020931959,10,800,0
2023/09/13/15:58:39.829547,22193,0,0,,0.502188301,0.443954501,3.387647434,0.020252705,10,800,0
2023/09/13/15:58:39.839584,22194,0,0,,0.502187327,0.444385907,3.420474323,0.020160675,10,800,0
2023/09/13/15:58:39.849601,22195,0,0,,0.502187708,0.444842157,3.390965628,0.021067858,10,800,0
2023/09/13/15:58:39.859579,22196,0,0,,0.502187529,0.445209622,3.399643848,0.020994186,10,800,0
2023/09/13/15:58:39.869508,22197,0,0,,0.502184652,0.445506649,3.413769206,0.020467997,10,800,0
2023/09/13/15:58:39.879968,22198,0,0,,0.502187517,0.445844139,3.427645437,0.02107811,10,800,0
2023/09/13/15:58:39.889567,22199,0,0,,0.502186135,0.446057787,3.454775756,0.022439003,10,800,0
2023/09/13/15:58:39.899559,22200,0,0,,0.502185525,0.446266295,3.427412501,0.022421122,10,800,0
2023/09/13/15:58:39.909550,22201,0,0,,0.502187609,0.446448291,3.454954585,0.023394823,10,800,0
2023/09/13/15:58:39.919532,22202,0,0,,0.502188876,0.446603422,3.461439007,0.023701429,10,800,0
2023/09/13/15:58:39.929614,22203,0,0,,0.502186188,0.446729162,3.45390066,0.023684025,10,800,0
2023/09/13/15:58:39.939523,22204,0,0,,0.502187021,0.446829645,3.417328239,0.022650957,10,800,0
2023/09/13/15:58:39.949442,22205,0,0,,0.502185785,0.446894994,3.412878175,0.021685362,10,800,0
2023/09/13/15:58:39.959562,22206,0,0,,0.502184946,0.4469297,3.413162447,0.020949125,10,800,0
2023/09/13/15:58:39.969534,22207,0,0,,0.502185154,0.446937284,3.389792863,0.022759676,10,800,0
2023/09/13/15:58:39.979498,22208,0,0,,0.502188727,0.446929191,3.405785064,0.022776604,10,800,0
2023/09/13/15:58:39.989626,22209,0,0,,0.502187593,0.446913034,3.384263076,0.02294445,10,800,0
2023/09/13/15:58:39.999694,22210,0,0,,0.502184287,0.446899667,3.414180582,0.024542332,10,800,0
2023/09/13/15:58:40.009580,22211,0,0,,0.502186185,0.44688833,3.373092758,0.025410891,10,800,0
2023/09/13/15:58:40.019993,22212,0,0,,0.502187129,0.446878923,3.368965719,0.024430752,10,800,0
2023/09/13/15:58:40.033129,22213,0,0,,0.502185338,0.446873606,3.385044689,0.025090694,10,800,0
2023/09/13/15:58:40.040438,22214,0,0,,0.502184673,0.446867362,3.426305557,0.026023626,10,800,0
2023/09/13/15:58:40.049787,22215,0,0,,0.502187416,0.446863939,3.383666011,0.025466919,10,800,0
2023/09/13/15:58:40.061651,22216,0,0,,0.502184095,0.446864454,3.370594261,0.026085615,10,800,0
2023/09/13/15:58:40.069579,22217,0,0,,0.502188086,0.446869914,3.347726871,0.026393652,10,800,0
2023/09/13/15:58:40.080115,22218,0,0,,0.502186466,0.446874412,3.375268263,0.025660515,10,800,0
2023/09/13/15:58:40.089906,22219,0,0,,0.502184113,0.446879061,3.372009046,0.025179863,10,800,0
2023/09/13/15:58:40.099719,22220,0,0,,0.502185322,0.446880307,3.345854735,0.02485013,10,800,0
2023/09/13/15:58:40.109594,22221,0,0,,0.502184274,0.446880521,3.39119753,0.02426672,10,800,0
2023/09/13/15:58:40.119546,22222,0,0,,0.502184919,0.446877475,3.375392273,0.023699045,10,800,0
2023/09/13/15:58:40.130067,22223,0,0,,0.502184754,0.446873822,3.368274738,0.02451539,10,800,0
2023/09/13/15:58:40.139606,22224,0,0,,0.502187094,0.446873419,3.367765435,0.024966955,10,800,0
2023/09/13/15:58:40.149573,22225,0,0,,0.502186327,0.446874787,3.376830105,0.024676561,10,800,0
